n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
152,10,0.0689738984514881,0.18034975869616898,0.000563103712143515,14,randomize,36.671052631578945,0.12142732659463228,0.17149823711854073,1.9881927500871384,1652.4473684210527,ba,0.7368421052631579,10000,bayes
52,10,0.2420524617143061,0.6717318443253721,0.0008025415792720269,54,randomize,30.115384615384617,0.29524886877828055,0.2968754211258891,1.7130467571644041,934.3461538461538,ba,1.0,2173,bayes
94,10,0.018285229368893374,0.48172091401285444,0.0005468056748958238,54,randomize,33.93617021276596,0.18245252802562342,0.20050610801570776,1.8566689544726607,1238.4468085106382,ba,0.9574468085106383,10000,bayes
129,3,0.06822256033292012,0.5595723865498144,0.00010445314990499652,100,randomize,11.643410852713178,0.04548207364341085,0.04998129216364236,2.8957727713178296,160.97674418604652,ba,0.5813953488372093,10000,bayes
103,5,0.06063356932388908,0.06476754794126671,0.0006979259478045092,76,randomize,18.87378640776699,0.09251856082238721,0.14993981159916797,2.2691795164667807,478.5242718446602,ba,0.9902912621359223,7147,bayes
134,2,0.044774437346325524,0.31802859602375155,0.000761468145230566,38,randomize,7.82089552238806,0.029401862866120527,0.061358423647429716,0.0,91.31343283582089,ba,0.7835820895522388,10000,bayes
72,3,0.054073325956366186,0.9015119911767135,0.0006655909365852166,15,randomize,11.305555555555555,0.07961658841940532,0.08648559073281385,2.628716744913928,137.25,ba,0.7638888888888888,10000,bayes
157,9,0.07826716089267938,0.8385068457662539,0.00020921728630940575,66,randomize,33.46496815286624,0.10725951331046872,0.11334132280298106,2.03989057651478,1178.5350318471337,ba,0.7834394904458599,10000,bayes
168,2,0.007908002469218689,0.8414750725822512,0.0008155948939627388,56,randomize,7.892857142857143,0.02363130881094953,0.031384651535400966,0.0,70.97619047619048,ba,0.9285714285714286,10000,bayes
17,9,0.20103904373021858,0.3101581955955446,0.000994464601388555,23,randomize,15.294117647058824,0.47794117647058826,0.514510752933406,1.525735294117647,253.52941176470588,ba,0.8823529411764706,2005,bayes
117,9,0.23042241728963936,0.6862905905003646,0.0005693422520224805,25,randomize,32.256410256410255,0.1390362511052166,0.1488111098866845,1.955201886236369,1099.5042735042734,ba,0.9743589743589743,8876,bayes
121,10,0.23458972413117368,0.6489007622566935,0.0006735403323771838,20,randomize,35.30578512396694,0.14710743801652892,0.1550382954941419,1.9227961432506888,1318.5123966942149,ba,0.9834710743801653,10000,bayes
181,7,0.06729003322996846,0.27022629456803793,0.0008530671813281678,42,randomize,26.41988950276243,0.07338858195211787,0.11789830345764883,2.2642111724984653,905.5138121546961,ba,0.994475138121547,5661,bayes
189,6,0.18254329488950993,0.8588271809788552,0.0005347563762861609,95,randomize,23.06878306878307,0.06135314645952944,0.06386952695823728,2.4048181920522347,556.7936507936508,ba,0.9947089947089947,6102,bayes
103,8,0.165227970490232,0.6690088961764384,0.0006262230613988395,75,randomize,28.42718446601942,0.1393489434608795,0.14666013516715956,1.9890538739767751,860.3106796116505,ba,0.9902912621359223,4873,bayes
152,2,0.22744644789788912,0.23614340587388472,0.0006868016757600359,31,randomize,7.894736842105263,0.02614151272220286,0.06045884384781459,0.0,99.02631578947368,ba,0.8421052631578947,10000,bayes
62,8,0.16792557487767013,0.3419644301722484,0.0006855847674030137,26,randomize,26.612903225806452,0.21813855103120042,0.2544645217894425,1.8299841353781068,791.4516129032259,ba,0.5645161290322581,10000,bayes
198,8,0.0545758107408684,0.36435623314168886,0.0009999683024245248,49,randomize,30.171717171717173,0.0765779623647644,0.10665786733365847,2.2087627544480335,1115.2222222222222,ba,0.98989898989899,3176,bayes
104,4,0.22796149310765917,0.4573805827560631,0.00031454661745790676,38,randomize,15.173076923076923,0.07365571321882002,0.09511740896525735,2.4870238984316653,281.13461538461536,ba,0.6057692307692307,10000,bayes
169,2,0.17994903265167692,0.2714619648280454,0.0007031057058928835,53,randomize,7.846153846153846,0.023351648351648352,0.043021189466123946,0.0,103.70414201183432,ba,0.8698224852071006,10000,bayes
96,4,0.036027144809264416,0.3202715282534163,0.00044867666665051887,49,randomize,14.979166666666666,0.07883771929824561,0.13073433979636695,2.41140350877193,302.5833333333333,ba,0.8854166666666666,10000,bayes
50,5,0.17473752712911678,0.3956815662331574,0.0005923715163255055,19,randomize,16.96,0.1730612244897959,0.19873993592280714,2.0081632653061225,328.2,ba,0.88,10000,bayes
67,6,0.038856649219622535,0.32322745559790056,0.00032111277062147475,14,randomize,20.686567164179106,0.15671641791044777,0.19488297707671684,2.014925373134328,496.6268656716418,ba,0.5970149253731343,10000,bayes
177,2,0.24288532046012407,0.7467040479863883,0.0006129206528338549,81,randomize,7.875706214689266,0.02237416538263996,0.02323169457405145,0.0,72.94915254237289,ba,0.9152542372881356,10000,bayes
104,9,0.2071011984828664,0.35508398905064165,0.0004600688230087472,88,randomize,31.76923076923077,0.15421956684092605,0.1953693230372136,1.9288648244958924,1167.6153846153845,ba,0.9807692307692307,7156,bayes
133,9,0.035213271468102936,0.7796161820184324,0.0005178395552513762,53,randomize,32.81203007518797,0.12428799270904534,0.1306714908183179,1.9962975620870358,1130.6165413533834,ba,1.0,10000,bayes
172,9,0.1834681022687378,0.30620039725744563,0.00033326487774168484,81,randomize,33.51162790697674,0.09798721610227118,0.135556981435445,2.0889772881816944,1369.7906976744187,ba,0.9127906976744186,10000,bayes
110,3,0.14249623729169028,0.33592067261134806,0.0005251826274252189,74,randomize,11.563636363636364,0.0530442035029191,0.07625598229483964,2.7852376980817346,176.1818181818182,ba,0.9454545454545454,10000,bayes
97,6,0.13455079172601964,0.5515539778204085,0.0009751903266250151,81,randomize,21.835051546391753,0.11372422680412371,0.12439851271738066,2.1596864261168385,516.020618556701,ba,0.9896907216494846,2260,bayes
57,7,0.2048910638813274,0.26355804790525816,0.0009064941249989678,52,randomize,23.719298245614034,0.21177944862155387,0.266776188237531,1.8540100250626566,644.421052631579,ba,0.9824561403508771,1951,bayes
36,8,0.060955090673169204,0.16446081289610814,0.0004873216529926055,26,randomize,23.666666666666668,0.3380952380952381,0.4460447603273139,1.6690476190476191,650.2777777777778,ba,0.8888888888888888,10000,bayes
169,4,0.08095189658098134,0.411038734409649,0.00019754376457557717,67,randomize,15.44378698224852,0.0459636517328825,0.07272755813119598,2.666983657368273,314.02366863905326,ba,0.7218934911242604,10000,bayes
173,7,0.024392455505038463,0.9952951384426552,0.0005724955895249454,22,randomize,26.85549132947977,0.0780682887484877,0.07886576913506702,2.2483868799569833,744.9132947976879,ba,0.8959537572254336,10000,bayes
35,4,0.18552522153842035,0.5771067208009834,0.0006732081298226766,91,randomize,13.314285714285715,0.1957983193277311,0.21278679998194722,2.011764705882353,196.34285714285716,ba,0.9428571428571428,4468,bayes
35,4,0.20966903743171542,0.6310678086495837,0.0007443532700760001,50,randomize,13.371428571428572,0.19663865546218487,0.20983305646555456,2.0403361344537814,194.9142857142857,ba,0.8857142857142857,4460,bayes
13,4,0.03180829832133589,0.005446405624228268,0.0009578547943031104,45,randomize,10.923076923076923,0.4551282051282051,0.5798285048285048,1.544871794871795,136.76923076923077,ba,0.8461538461538461,3242,bayes
12,6,0.21034911563260594,0.9350674550561499,0.0006488368945165864,10,randomize,11.166666666666666,0.5075757575757576,0.5025219746238058,1.5227272727272727,127.83333333333333,ba,0.5833333333333334,357,bayes
131,6,0.07150386789864974,0.5026536768785604,0.0005143638753220229,30,randomize,22.198473282442748,0.08537874339401057,0.10343899749527753,2.2691133294186727,556.6870229007634,ba,0.9007633587786259,10000,bayes
186,6,0.18431607062871702,0.7868374504988904,0.0008344018375152578,91,randomize,22.913978494623656,0.06192967160709096,0.061789912164139975,2.399418773612322,556.0860215053764,ba,0.9946236559139785,2818,bayes
35,3,0.119975314253781,0.9461279850510431,0.00092317591719924,22,randomize,10.8,0.1588235294117647,0.17160275786502546,2.211764705882353,125.42857142857143,ba,0.9142857142857143,10000,bayes
118,10,0.06332871548928717,0.7793036148253163,0.000639923389759619,56,randomize,35.69491525423729,0.15254237288135594,0.15380167531465674,1.9062002028103724,1318.593220338983,ba,0.9915254237288136,5346,bayes
67,10,0.10329196190223061,0.08199174367591244,0.0002655452678018241,43,randomize,33.43283582089552,0.2532790592492085,0.3363978915363024,1.7609678878335595,1318.5373134328358,ba,0.9402985074626866,10000,bayes
197,6,0.24054454060107647,0.6927670747281083,0.0008391307495148856,79,randomize,23.04568527918782,0.05879001346731586,0.062848934066444,2.421552885113436,573.6751269035533,ba,0.9949238578680203,4515,bayes
168,3,0.10306819753124588,0.9592485622630841,0.000318663681976789,85,randomize,11.773809523809524,0.035250926717992584,0.03695902667903648,0.0,150.77380952380952,ba,0.8333333333333334,10000,bayes
181,6,0.1350261636781613,0.5579139015756938,0.00044504718238085647,91,randomize,22.784530386740332,0.0632903621853898,0.0815441605525953,2.3921731123388583,597.5248618784531,ba,0.994475138121547,8495,bayes
81,4,0.009617912353375474,0.4659833755334132,0.0008525205450390365,97,randomize,14.987654320987655,0.09367283950617283,0.09848842009988086,2.3825617283950615,260.5679012345679,ba,1.0,3731,bayes
164,10,0.23320896363291307,0.6294345510207612,0.00046392048824295316,70,randomize,36.3780487804878,0.1115891066886129,0.12014973318277626,2.00961394583271,1413.4634146341464,ba,1.0,6947,bayes
154,3,0.012343567907956793,0.20647827986720746,0.0007812715315564507,33,randomize,11.688311688311689,0.03819709702062643,0.08710189972109157,2.86567354214413,212.3896103896104,ba,0.9675324675324676,10000,bayes
39,2,0.18071286793970123,0.646767350425482,0.0006853937569784513,99,randomize,7.435897435897436,0.09784075573549257,0.10300306292017591,0.0,64.35897435897436,ba,0.9743589743589743,9727,bayes
57,7,0.24562925044948136,0.7516036095780114,0.0007606390800157843,14,randomize,23.54385964912281,0.21021303258145363,0.20725486875093777,1.8574561403508771,575.7894736842105,ba,0.9473684210526315,10000,bayes
48,3,0.127414725616585,0.5660849497350633,0.00014439349446111353,63,randomize,10.916666666666666,0.11613475177304965,0.13419755185058208,2.3838652482269502,142.375,ba,0.5416666666666666,4029,bayes
178,5,0.019492996466232704,0.5700311079797487,0.0007636964309459395,15,randomize,19.168539325842698,0.05414841617469688,0.06306292264801902,2.5288833872913097,419.7191011235955,ba,0.9438202247191011,10000,bayes
98,8,0.19490681131584187,0.26106497842195586,0.0009747074789578914,78,randomize,28.53061224489796,0.14706501157163895,0.19280597430907714,1.9733852303808121,966.9795918367347,ba,1.0,2506,bayes
150,7,0.19934230420340934,0.16333496567285666,0.0006003502680382585,49,randomize,26.44,0.0887248322147651,0.14021515296407785,2.1810738255033555,918.1866666666666,ba,0.9933333333333333,9096,bayes
174,6,0.11282399929669579,0.3772239089451336,0.0007137223205264052,43,randomize,22.862068965517242,0.06607534383097469,0.08905256616766215,2.365357783535978,630.6206896551724,ba,0.9885057471264368,9471,bayes
156,4,0.09635413382263491,0.15413017959920317,0.0005214438922128803,90,randomize,15.512820512820513,0.0500413564929694,0.09553287625574736,2.5933416046319273,347.43589743589746,ba,0.9230769230769231,10000,bayes
21,4,0.006808795518177063,0.3662688845068266,0.0005155369892517952,43,randomize,12.0,0.3,0.3717237016420869,1.8,168.0952380952381,ba,1.0,3933,bayes
200,10,0.15718476334021161,0.05728931115472913,0.00012114680932164535,100,randomize,37.83,0.0950502512562814,0.16457026681199538,2.0565829145728642,1935.11,ba,0.62,10000,bayes
131,4,0.1556945322663786,0.07661906416672815,0.000637318817960018,24,randomize,15.49618320610687,0.05960070463887258,0.130766226376317,2.490722254844392,362.793893129771,ba,0.9541984732824428,10000,bayes
56,10,0.07323071872897235,0.8662167708028866,0.0005442357545828059,43,randomize,31.642857142857142,0.2876623376623377,0.2940212584881358,1.719805194805195,1026.892857142857,ba,1.0,7431,bayes
13,8,0.20580040267789435,0.9141589224494527,0.000723205871461577,91,randomize,12.0,0.5,0.4829523887414679,1.5192307692307692,147.23076923076923,ba,1.0,2673,bayes
174,4,0.09255901269263278,0.6920477398780162,0.0009392366780311862,99,randomize,15.482758620689655,0.044747857285230216,0.055072376154809165,2.7254667463955884,268.32183908045977,ba,1.0,3835,bayes
47,5,0.03192674226863204,0.007948545030321608,0.0007315820694837835,70,randomize,17.829787234042552,0.19380203515263644,0.25726925850903387,1.9505087881591119,394.3829787234043,ba,1.0,6084,bayes
76,10,0.13889225777338945,0.7264639151430579,0.0008428002987161017,45,randomize,33.26315789473684,0.2217543859649123,0.22556928124762504,1.7973684210526315,1139.078947368421,ba,1.0,3391,bayes
88,6,0.0859252515018295,0.4942034619970932,0.00046847662298258577,69,randomize,21.886363636363637,0.12578369905956113,0.13920661341249996,2.0958725182863116,530.0909090909091,ba,0.9545454545454546,10000,bayes
32,3,0.04395354340411442,0.2464374375988755,0.00013769663136735036,89,randomize,10.4375,0.16834677419354838,0.2245365803232438,2.1995967741935485,133.6875,ba,0.5,1730,bayes
26,9,0.23224417553495685,0.7699536587706006,0.0007017083656519911,66,randomize,21.53846153846154,0.4307692307692308,0.4350031334240069,1.5723076923076924,477.53846153846155,ba,1.0,4745,bayes
130,8,0.10696358308426301,0.38097717951092636,0.0009944518700368643,86,randomize,29.123076923076923,0.11288014311270125,0.13769126812945498,2.0677400119260585,970.9230769230769,ba,1.0,2520,bayes
96,2,0.11070259919698835,0.3909435909268527,0.0009901601259816645,63,randomize,7.75,0.04078947368421053,0.0635605882324515,0.0,81.3125,ba,0.9895833333333334,8249,bayes
17,8,0.24060656532103267,0.4983096583757045,0.0006877409748214062,51,randomize,14.705882352941176,0.45955882352941174,0.4751658892656105,1.5477941176470589,225.76470588235293,ba,0.8823529411764706,2441,bayes
100,3,0.01072214969494073,0.5547167017420509,0.00024354981529666717,76,randomize,11.46,0.05787878787878788,0.05896468396901784,2.7968686868686867,151.22,ba,0.79,10000,bayes
186,5,0.11609374804066133,0.8583266699384757,0.0004480393726205386,92,randomize,19.333333333333332,0.05225225225225225,0.05081625707926591,2.552106945655333,392.39784946236557,ba,0.978494623655914,10000,bayes
72,7,0.19268790718996867,0.6877365185529376,0.00029994810622292653,33,randomize,24.47222222222222,0.172339593114241,0.1775430362919852,1.9413145539906103,629.4444444444445,ba,0.9027777777777778,10000,bayes
93,10,0.015923263748733235,0.9248750775168783,0.00023020377326116637,60,randomize,35.204301075268816,0.19132772323515662,0.19141199039817963,1.8334502103786816,1268.215053763441,ba,0.9032258064516129,10000,bayes
138,9,0.1859823898751584,0.9984823943651091,0.0004311695991428474,79,randomize,33.65217391304348,0.12281815296731197,0.12200424355588801,1.9884692690151275,1161.6811594202898,ba,0.9782608695652174,6691,bayes
16,3,0.24079578981907818,0.8019318302772502,0.00047942635763704723,71,randomize,9.5,0.31666666666666665,0.3346694732969898,1.8375,100.875,ba,0.5,2318,bayes
180,3,0.052232407470263004,0.29420657860450505,0.0009206143107303726,39,randomize,11.7,0.032681564245810056,0.0492832130764226,3.01024208566108,192.05555555555554,ba,0.95,10000,bayes
200,9,0.04959639951861708,0.6316147923919117,0.0004906262190242195,44,randomize,33.72,0.08472361809045226,0.0936498553294904,2.142361809045226,1225.73,ba,0.99,8151,bayes
180,7,0.22586342262353015,0.2625656511535186,0.00025287639346219297,46,randomize,26.5,0.07402234636871509,0.11096556455160324,2.270173805090006,888.3222222222222,ba,0.8166666666666667,10000,bayes
160,8,0.22372918844966883,0.4633714906575346,0.0008596776830482143,100,randomize,29.55,0.09292452830188679,0.10653056358967974,2.1436713836477987,979.75,ba,1.0,2210,bayes
65,10,0.1675591543539811,0.5328244449569611,0.0005597617963304816,29,randomize,31.384615384615383,0.24519230769230768,0.25808177628305873,1.7713942307692307,1033.446153846154,ba,0.9846153846153847,7693,bayes
43,7,0.19358273698830886,0.23734646660358594,0.0004033261659631709,62,randomize,22.372093023255815,0.2663344407530454,0.2981346280060841,1.778516057585825,552.4186046511628,ba,1.0,7582,bayes
107,8,0.015105751053528904,0.7192111359905002,0.0007595130789400288,36,randomize,28.785046728971963,0.13577852230647153,0.14049155648182218,1.9967377887497795,874.373831775701,ba,1.0,7752,bayes
113,10,0.1835355946075686,0.3150438313139745,0.00033514564571218215,11,randomize,35.1858407079646,0.1570796460176991,0.19884100102328098,1.9073166877370418,1422.495575221239,ba,0.6637168141592921,10000,bayes
199,10,0.07218914990938077,0.9968699208163835,0.00026329884819751355,86,randomize,37.969849246231156,0.09588345769250292,0.09680930207921938,2.0507842241510583,1476.1206030150754,ba,0.9748743718592965,10000,bayes
163,5,0.1571526468198523,0.27033860254395115,0.00018326171796388744,76,randomize,19.141104294478527,0.059077482390365824,0.10088179519264984,2.452132091191396,498.7484662576687,ba,0.5828220858895705,10000,bayes
107,5,0.22564209920170183,0.7877588123940731,0.0009928462032152672,49,randomize,18.710280373831775,0.08825603949920649,0.08526119303630461,2.299418092047258,368.31775700934577,ba,0.9813084112149533,4447,bayes
48,6,0.04212764954637094,0.6871367931518809,0.0009290145522297103,72,randomize,20.25,0.2154255319148936,0.23016316093520647,1.865691489361702,433.125,ba,0.9791666666666666,1915,bayes
58,8,0.23982632065904874,0.8310970001461343,0.00014050985213418462,85,randomize,26.586206896551722,0.23321234119782214,0.22624345426421186,1.7988505747126438,721.551724137931,ba,0.6206896551724138,10000,bayes
145,7,0.042362334624020254,0.3080541704927099,0.0008102462566386485,64,randomize,26.013793103448275,0.09032567049808429,0.1276468946692386,2.1803639846743295,831.903448275862,ba,0.993103448275862,4195,bayes
186,9,0.23729325224598,0.45409290122392276,0.0005112973533700249,20,randomize,33.483870967741936,0.09049694856146469,0.10887171587560787,2.1181633246149376,1276.6559139784947,ba,0.9354838709677419,10000,bayes
136,9,0.005897285128434904,0.7226454817819334,0.0007797730418592454,21,randomize,32.64705882352941,0.12091503267973856,0.12334191393943217,2.0013071895424837,1112.1911764705883,ba,0.9926470588235294,8708,bayes
190,10,0.003248903799710212,0.16324047505439132,0.000595108242688269,20,randomize,37.34736842105263,0.0988025619604567,0.15246783333212233,2.0531885268727375,1780.621052631579,ba,0.9421052631578948,10000,bayes
164,6,0.06899332034646169,0.028376585299744406,0.0008925270098683102,48,randomize,23.097560975609756,0.07085141403561275,0.13964301116873118,2.289091725273081,799.3414634146342,ba,1.0,6194,bayes
149,5,0.10638167914068708,0.72554147662737,0.00032294770164673504,55,randomize,19.08724832214765,0.0644839470342826,0.06850899395774705,2.456511881008525,395.3422818791946,ba,0.6711409395973155,10000,bayes
169,7,0.19241084507349857,0.16351175620740455,0.0002752601600928324,76,randomize,26.5207100591716,0.07893068469991547,0.12374435155514871,2.234291349675965,909.9408284023668,ba,0.9171597633136095,10000,bayes
112,9,0.1311748127367803,0.3951409294503795,0.0001770994148658291,42,randomize,31.982142857142858,0.14406370656370657,0.16930553034966225,1.9487612612612613,1139.8214285714287,ba,0.8392857142857143,10000,bayes
182,9,0.22139452750834182,0.24942097608305658,0.00039557235898811084,67,randomize,33.61538461538461,0.09286017849553761,0.1389188341930638,2.1086454981482605,1409.065934065934,ba,0.9945054945054945,9910,bayes
119,8,0.12218753395879875,0.14924100882389202,0.0002047689138602162,60,randomize,29.394957983193276,0.12455490670844609,0.19014051046535066,2.02642073778664,1096.672268907563,ba,0.6050420168067226,10000,bayes
77,4,0.07486129733308747,0.9502297660925303,0.0003584225479113287,33,randomize,15.142857142857142,0.09962406015037593,0.0961268649701861,2.324675324675325,242.46753246753246,ba,0.5584415584415584,10000,bayes
103,9,0.14788955159530945,0.4783780780475725,0.0008671961367264078,73,randomize,31.650485436893202,0.15514943841614315,0.1825880212084474,1.9298496097468114,1118.1359223300972,ba,1.0,2759,bayes
99,3,0.08012429560962794,0.174473992762037,0.0005758733017654716,59,randomize,11.515151515151516,0.05875077303648732,0.11366150350729608,0.0,201.87878787878788,ba,0.898989898989899,10000,bayes
59,7,0.004839602984685193,0.3251843792519864,0.00032165645307169705,24,randomize,23.76271186440678,0.2048509643483343,0.24685473005685912,1.8684979544126241,640.542372881356,ba,0.576271186440678,10000,bayes
68,7,0.06759238452495772,0.7168396498754849,0.00027663613191217706,71,randomize,23.91176470588235,0.17844600526777876,0.1845779693004874,1.9100087796312555,602.3235294117648,ba,0.9264705882352942,10000,bayes
39,7,0.0715588534963286,0.7361660279888922,0.0003366093844689804,86,randomize,21.94871794871795,0.28879892037786775,0.28266175385168174,1.7314439946018894,494.15384615384613,ba,0.9230769230769231,10000,bayes
136,3,0.050811716450737704,0.18890897934099804,0.000821522963700965,14,randomize,11.661764705882353,0.043191721132897605,0.08077922412458366,2.81661220043573,201.36764705882354,ba,0.8308823529411765,10000,bayes
90,5,0.18444208962406566,0.17025541105585185,0.0006720961585690117,36,randomize,18.711111111111112,0.10511860174781523,0.20187255240824062,2.2103620474406993,487.4888888888889,ba,0.9666666666666667,10000,bayes
149,4,0.1517166013066094,0.9810931575401622,0.0002606336812977224,63,randomize,15.570469798657719,0.05260293850897878,0.05053476268251901,2.633774714311627,257.06040268456377,ba,0.7516778523489933,10000,bayes
173,7,0.18488333408303553,0.17157317517858206,0.0008024554344593277,95,randomize,26.670520231213874,0.07753058206748219,0.1403359663798819,2.2218376125823363,991.7456647398844,ba,1.0,3027,bayes
106,9,0.23678421309696374,0.9293423957953656,0.00044477181288827763,78,randomize,32.64150943396226,0.1554357592093441,0.1534020659968927,1.9080862533692722,1093.3962264150944,ba,1.0,5253,bayes
110,6,0.20355120760161263,0.7039637949218052,0.0006051089272735506,20,randomize,22.2,0.1018348623853211,0.10766409281213246,2.1859883236030027,529.9090909090909,ba,0.9,10000,bayes
40,6,0.0004648453288066401,0.9351610958496546,0.0008486862094691408,71,randomize,19.9,0.2551282051282051,0.2515305574606965,1.7987179487179488,407.15,ba,1.0,1202,bayes
175,5,0.05564329079077532,0.84120040035536,0.0008325719633536825,86,randomize,19.21142857142857,0.05520525451559934,0.054989570570696394,2.5197701149425287,389.09714285714284,ba,0.9942857142857143,3646,bayes
102,8,0.0256244041182965,0.5757057239454829,0.0001616289334598334,52,randomize,28.235294117647058,0.13977868375072802,0.14541361720496462,1.9839836924868957,846.156862745098,ba,0.6078431372549019,10000,bayes
98,7,0.15688603809291685,0.008240664667929054,0.0005438457266557087,95,randomize,25.979591836734695,0.13391542183883862,0.2394476992683214,2.0113612455291396,918.795918367347,ba,1.0,6461,bayes
71,9,0.12449301823463102,0.18354679857117961,0.0009230250357049699,86,randomize,30.056338028169016,0.21468812877263582,0.27726340765302077,1.8271629778672032,1054.338028169014,ba,1.0,1115,bayes
137,9,0.0818300900163238,0.8004337805842915,0.0004446102093482059,35,randomize,33.02189781021898,0.12140403606698154,0.12452211657239116,1.997638471446973,1135.7080291970804,ba,0.9343065693430657,10000,bayes
114,3,0.24164002657215478,0.22621456873268686,0.00020969051477222464,11,randomize,11.649122807017545,0.051544791181493556,0.08556251722139936,2.7935879521813383,185.140350877193,ba,0.5175438596491229,5981,bayes
72,8,0.009960515003931747,0.9439173208331899,0.0007100675164591052,36,randomize,28.25,0.198943661971831,0.19350620040751243,1.846244131455399,815.8611111111111,ba,1.0,7403,bayes
149,9,0.12255403798782083,0.9582787185923537,0.00030710744645229564,44,randomize,33.58389261744966,0.11345909668057319,0.11189950337577823,2.0203609649918373,1156.8456375838925,ba,0.9194630872483222,10000,bayes
55,3,0.2456363437704277,0.6584716432896698,0.00016413581340904112,34,randomize,11.018181818181818,0.10202020202020202,0.10620534192672804,2.49023569023569,131.56363636363636,ba,0.5636363636363636,4675,bayes
129,6,0.1386044275100429,0.18320284884943006,0.0005772566335044882,42,randomize,22.62015503875969,0.08835998062015504,0.14317553443720935,2.217599321705426,677.984496124031,ba,0.9922480620155039,10000,bayes
148,2,0.1323618983723542,0.7587573779198659,0.0009584938792939093,68,randomize,7.851351351351352,0.026705276705276705,0.031283012272437044,0.0,73.20270270270271,ba,0.9527027027027027,9099,bayes
29,6,0.032725883859775845,0.6943106078530387,0.0005386837304338001,39,randomize,17.24137931034483,0.3078817733990148,0.3203488985125825,1.7463054187192117,312.7586206896552,ba,0.6896551724137931,10000,bayes
138,7,0.05044215638827468,0.9538081270074131,0.000794603641146953,86,randomize,26.434782608695652,0.09647730879086004,0.09778552110109438,2.1545012165450124,723.5942028985507,ba,1.0,3226,bayes
194,7,0.201712407070379,0.9272479824849752,0.000586177884727766,67,randomize,26.876288659793815,0.06962769082848139,0.07098217664172889,2.29859516051493,753.5257731958762,ba,0.9948453608247423,6368,bayes
152,2,0.14519114694470026,0.8387444142672618,0.0004369023126592386,44,randomize,7.881578947368421,0.02609794353433252,0.029518485660082194,0.0,72.96052631578948,ba,0.6644736842105263,10000,bayes
132,3,0.029930417900489587,0.7898870104648666,0.0002685298317171666,88,randomize,11.606060606060606,0.04429794124450613,0.0462710427446562,0.0,148.6969696969697,ba,0.9015151515151515,10000,bayes
172,3,0.1272139673104881,0.24058502802621906,0.0008369579745037119,34,randomize,11.732558139534884,0.03430572555419557,0.05386790011885745,0.0,203.22093023255815,ba,0.9593023255813954,10000,bayes
97,9,0.2364535273746263,0.12126561386459556,0.0007212143574166947,90,randomize,32.0,0.16666666666666666,0.2576439784587887,1.8918599656357389,1299.7319587628865,ba,0.9896907216494846,4418,bayes
141,7,0.1612922813418412,0.9177614127649057,0.0008480097610789278,71,randomize,26.43971631205674,0.09442755825734549,0.09421215511886905,2.1681357649442754,718.8085106382979,ba,0.9929078014184397,2912,bayes
25,2,0.18742952381339162,0.15703652480625063,0.00010713932259585184,55,randomize,7.2,0.15,0.2497160165606518,2.4616666666666664,70.72,ba,0.32,1,bayes
196,7,0.0336497826789158,0.1337573060470103,0.0006988500425977171,73,randomize,26.755102040816325,0.06860282574568288,0.13075875409348894,2.269387755102041,1017.9183673469388,ba,0.9897959183673469,6614,bayes
110,10,0.21130550564258602,0.1318610764671403,0.0007085039885550771,21,randomize,35.6,0.163302752293578,0.22476332003216917,1.8955796497080901,1541.7454545454545,ba,1.0,10000,bayes
138,3,0.2270776804851375,0.6759124000672855,0.00013993787149422013,17,randomize,11.666666666666666,0.04257907542579075,0.04694019835336835,2.951549772558976,157.97101449275362,ba,0.5217391304347826,5992,bayes
140,10,0.03857613358958606,0.7400017826042927,0.0006165067182132765,43,randomize,36.18571428571428,0.1301644398766701,0.13327234190490875,1.955087358684481,1363.5285714285715,ba,0.9928571428571429,6045,bayes
199,8,0.06738685138401723,0.02692222152986501,0.000577431693673859,46,randomize,30.673366834170853,0.07745799705598701,0.15975800381030084,2.179483274960662,1360.4824120603016,ba,0.9798994974874372,10000,bayes
155,8,0.17774376225383925,0.7240565182960643,0.0008103287619081487,76,randomize,29.767741935483873,0.09664851277754503,0.10323035014145153,2.122496857980729,936.2322580645161,ba,1.0,2766,bayes
179,10,0.04476231485600732,0.6323107106149048,0.000986817525264911,17,randomize,36.770949720670394,0.1032891846086247,0.1113536130651888,2.0387922917582073,1447.0949720670392,ba,1.0,7167,bayes
52,3,0.19685785448297802,0.05758156661310887,0.00010233909371901219,72,randomize,11.23076923076923,0.11010558069381599,0.19137076447078138,2.3389894419306185,178.26923076923077,ba,0.5,416,bayes
85,8,0.1521170213594552,0.4813639861329335,0.0005034172389415101,55,randomize,27.788235294117648,0.165406162464986,0.18222704313891844,1.9277310924369748,844.7529411764706,ba,0.9882352941176471,9560,bayes
86,7,0.17738620439489658,0.44731061322792254,0.00034490983089194944,48,randomize,24.813953488372093,0.14596443228454173,0.17181551732939643,1.9975376196990424,696.1162790697674,ba,0.7790697674418605,10000,bayes
78,2,0.19740986650575773,0.7287386438320418,0.0005482681002464059,26,randomize,7.743589743589744,0.05028305028305028,0.052721432838313084,0.0,71.6923076923077,ba,0.7948717948717948,10000,bayes
