n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
61,2,0.022099448096621177,0.4490464014354485,0.0008339980599105191,27,randomize,3.2131147540983607,0.026775956284153007,0.03151183970856102,0.0,17.21311475409836,sf,0.4426229508196721,10000,bayes
59,10,0.08337210257882319,0.2878686861782208,0.0002551170749374173,85,randomize,3.3220338983050848,0.02863822326125073,0.08381551358246271,0.0,25.52542372881356,sf,0.4067796610169492,10000,bayes
37,8,0.18898779354731596,0.027783435759692554,0.00015889754682810156,80,randomize,2.864864864864865,0.03978978978978979,0.1104548599904637,0.0,29.08108108108108,sf,0.5405405405405406,86,bayes
59,6,0.10637187512494431,0.7088997860172686,0.00034008980728468725,99,randomize,2.3728813559322033,0.020455873758036237,0.022701592193117615,0.0,9.288135593220339,sf,0.423728813559322,9153,bayes
38,4,0.22194242763930505,0.6371285107302482,0.00045446690728009816,91,randomize,2.8421052631578947,0.03840682788051209,0.029323308270676692,0.0,9.894736842105264,sf,0.34210526315789475,5543,bayes
179,7,0.23591260013027676,0.3739750766252459,0.0006001418798434652,67,randomize,3.106145251396648,0.008725127110664742,0.05071443978170554,0.0,36.055865921787706,sf,0.5865921787709497,10000,bayes
56,10,0.09681163897301046,0.9817269858216144,0.0006217792567965964,93,randomize,3.0,0.02727272727272727,0.023937074829931976,0.0,11.607142857142858,sf,0.5714285714285714,10000,bayes
89,5,0.14683718619173383,0.48631646876714607,0.0009623351361924764,98,randomize,3.0786516853932584,0.017492339121552604,0.02113805019276441,0.0,19.123595505617978,sf,0.797752808988764,7693,bayes
16,3,0.24955160959033848,0.6404010756982993,0.0007107282606950516,49,randomize,2.625,0.0875,0.05550595238095238,0.0,10.75,sf,0.3125,259,bayes
140,3,0.14687827472587212,0.26430578036669905,0.00024822602192646096,18,randomize,2.9285714285714284,0.0105344295991778,0.08433278574587733,0.0,52.01428571428571,sf,0.5571428571428572,2474,bayes
169,9,0.12669091960832612,0.0255335998766536,0.00030149186901334753,95,randomize,3.396449704142012,0.010108481262327416,0.07603228424713473,0.0,52.3905325443787,sf,0.47928994082840237,10000,bayes
42,4,0.16951900546768928,0.7531182326099312,0.0003944203529367152,47,randomize,2.9047619047619047,0.03542392566782811,0.0327286470143613,0.0,13.095238095238095,sf,0.5476190476190477,10000,bayes
137,8,0.2449908393766979,0.8410863060679533,0.0001616117772297444,12,randomize,3.0072992700729926,0.011056247316444827,0.013474684277603987,0.0,12.627737226277372,sf,0.5328467153284672,21,bayes
51,6,0.06525338526444094,0.1238416666291624,0.00044060375344471045,20,randomize,3.019607843137255,0.03019607843137255,0.09253553432206342,0.0,37.72549019607843,sf,0.39215686274509803,649,bayes
150,7,0.2181857531982414,0.04049434933234908,0.0005378551122754262,80,randomize,2.8933333333333335,0.00970917225950783,0.17178089650002445,0.0,83.14666666666666,sf,0.78,10000,bayes
165,8,0.03156748490339023,0.3917286889693409,0.0007918947501699587,62,randomize,3.418181818181818,0.010421286031042129,0.05336704851575334,0.0,39.11515151515152,sf,0.6424242424242425,10000,bayes
35,8,0.07868269773769807,0.5996235273540439,0.00046893297696824315,95,randomize,3.257142857142857,0.04789915966386555,0.14431560502989074,0.0,17.085714285714285,sf,0.5714285714285714,8050,bayes
51,4,0.03208479070164719,0.9208497765379404,0.0004496441453199326,45,randomize,3.411764705882353,0.03411764705882353,0.025723622782446307,0.0,15.137254901960784,sf,0.7254901960784313,10000,bayes
106,6,0.032213732375291626,0.172262128316086,0.0002349250319723694,39,randomize,2.8867924528301887,0.013746630727762802,0.0605541427697909,0.0,36.83018867924528,sf,0.42452830188679247,9965,bayes
99,5,0.24956880575177182,0.1629079245257159,0.0009425677418280553,99,randomize,2.9696969696969697,0.015151515151515152,0.11948155185875947,0.0,48.04040404040404,sf,0.8484848484848485,8398,bayes
177,4,0.23288873748290118,0.17246869727253755,0.0003360984440496745,40,randomize,3.1412429378531073,0.008923985618900874,0.08972731900868844,0.0,51.186440677966104,sf,0.4745762711864407,10000,bayes
49,2,0.2359536394330823,0.34756526937127574,0.0006320575806468238,84,randomize,2.938775510204082,0.030612244897959183,0.05376947315722826,0.0,20.897959183673468,sf,0.7959183673469388,10000,bayes
147,9,0.13530783262725246,0.7132844716854833,0.0006673117599549301,49,randomize,3.1564625850340136,0.010809803373404156,0.020647786637164843,0.0,19.197278911564627,sf,0.6938775510204082,10000,bayes
166,2,0.20476073605586556,0.878595177084719,0.0007403987791801837,54,randomize,3.3855421686746987,0.010259218692953632,0.01355044044958113,0.0,16.759036144578314,sf,0.7530120481927711,10000,bayes
100,6,0.08822785384188495,0.4576819802008183,0.0008622395643462476,61,randomize,2.88,0.014545454545454545,0.06910573239021515,0.0,26.76,sf,0.79,10000,bayes
133,9,0.20608567991679685,0.49838250775523796,0.00021720189990965592,45,randomize,8.0,0.06060606060606061,0.11328650463988803,2.6033264980633404,67.32330827067669,ws,0.6842105263157895,10000,bayes
162,2,0.16567676830472125,0.7565507921725341,0.00043239922579036306,68,randomize,2.0,0.012422360248447204,0.0,14.365999539912583,4.9753086419753085,ws,0.6296296296296297,10000,bayes
12,9,0.08146915668875421,0.4965980451724563,0.00018442693405927476,93,randomize,8.0,0.7272727272727273,0.7316798941798942,1.2727272727272727,65.66666666666667,ws,0.4166666666666667,2,bayes
144,7,0.07208798458595772,0.14370484704859898,0.00042862780370728665,59,randomize,6.0,0.04195804195804196,0.3856812169312168,3.7634032634032635,36.916666666666664,ws,0.8472222222222222,10000,bayes
108,10,0.04700094754879444,0.5922415175027015,0.000976874885514326,33,randomize,10.0,0.09345794392523364,0.11136669400558281,2.275354794046383,104.14814814814815,ws,0.9814814814814815,7660,bayes
39,10,0.12384801338141457,0.5374523676616066,0.0008823315523212655,45,randomize,10.0,0.2631578947368421,0.27651863805709964,1.7881241565452093,103.43589743589743,ws,1.0,3875,bayes
72,3,0.23794964529300705,0.4124333793300011,0.0006887460985623199,41,randomize,2.0,0.028169014084507043,0.0,0.0,4.722222222222222,ws,0.8055555555555556,10000,bayes
175,3,0.09745540618626974,0.6205024783370013,0.0008357600418499126,38,randomize,2.0,0.011494252873563218,0.0,0.0,4.777142857142858,ws,0.7714285714285715,10000,bayes
97,9,0.1832930503846438,0.1007692011461021,0.0004715232284844909,74,randomize,8.0,0.08333333333333333,0.4696411835587094,2.989046391752577,64.8659793814433,ws,0.9278350515463918,10000,bayes
87,3,0.040000648301043384,0.2153961036405876,0.0001495392434736976,44,randomize,2.0,0.023255813953488372,0.026819923371647507,0.0,4.367816091954023,ws,0.5057471264367817,1612,bayes
155,9,0.03764594169470101,0.17790775601165687,0.0003874416296512722,46,randomize,8.0,0.05194805194805195,0.38192338127822,3.107750314201927,65.30322580645161,ws,0.7741935483870968,10000,bayes
187,5,0.21862192516244497,0.12573465579997034,0.0005650394780578556,85,randomize,4.0,0.021505376344086023,0.3470588235294119,5.617790811339199,16.449197860962567,ws,0.8663101604278075,10000,bayes
59,7,0.10979578849003799,0.06896866741832552,0.0009616200408060887,87,randomize,6.0,0.10344827586206896,0.5240920096852303,3.418468731735827,36.30508474576271,ws,0.9830508474576272,2833,bayes
69,9,0.16590016168568297,0.6749633776136406,0.000459854334626658,32,randomize,8.0,0.11764705882352941,0.1199657025743982,2.238704177323103,67.18840579710145,ws,0.8115942028985508,10000,bayes
154,5,0.18881273494634415,0.2889987730689916,0.0007777657030481079,43,randomize,4.0,0.026143790849673203,0.21971243042671615,4.356930651048298,17.142857142857142,ws,0.9285714285714286,10000,bayes
110,8,0.15243501607000873,0.370112869940311,0.0005601067589237456,10,randomize,8.0,0.07339449541284404,0.20743670470943182,2.579482902418682,66.83636363636364,ws,0.7272727272727273,10000,bayes
50,9,0.1953215746972358,0.9845861697859363,0.0003221265321946924,96,randomize,8.0,0.16326530612244897,0.16146320346320345,2.0628571428571427,67.56,ws,0.92,10000,bayes
50,2,0.008840295778679369,0.40965509903610187,0.00023459860382023788,82,randomize,2.0,0.04081632653061224,0.0,8.02204081632653,4.64,ws,0.6,10000,bayes
193,7,0.05955676802210497,0.9896125658636451,0.0006017076468174034,45,randomize,6.0,0.03125,0.028959468855841893,3.128346286701209,38.818652849740936,ws,0.8704663212435233,10000,bayes
48,6,0.07846656363435728,0.8036311938846061,0.000843156398764744,61,randomize,6.0,0.1276595744680851,0.09783399470899473,2.3085106382978724,38.0,ws,0.9583333333333334,9220,bayes
59,5,0.24168836717713818,0.8034880169160236,0.00033854114654561954,60,randomize,4.0,0.06896551724137931,0.025988700564971757,3.0175336060783167,17.593220338983052,ws,0.6779661016949152,10000,bayes
152,10,0.22335600162383973,0.5145686270080005,0.0009282109642374371,58,randomize,10.0,0.06622516556291391,0.12149696064169749,2.4714186127570583,103.59210526315789,ws,1.0,3593,bayes
24,2,0.06458495195520533,0.5761008708747469,0.0006045280918729651,21,randomize,2.0,0.08695652173913043,0.0,4.858695652173913,4.583333333333333,ws,0.4583333333333333,688,bayes
120,3,0.09538720086350733,0.636753880878433,0.0005121886587674988,78,randomize,2.0,0.01680672268907563,0.0125,0.0,4.816666666666666,ws,0.775,10000,bayes
51,3,0.14653555454879555,0.38943981034966646,0.0003339251992896321,84,randomize,2.0,0.04,0.0,0.0,4.588235294117647,ws,0.5882352941176471,10000,bayes
159,9,0.06940272581083687,0.5048395603198115,0.0009686613633792655,31,randomize,8.0,0.05063291139240506,0.12952749556523133,2.7322665392882732,66.79245283018868,ws,0.9874213836477987,10000,bayes
81,3,0.20348930936789555,0.07304426104397466,0.00044704931531894276,56,randomize,2.0,0.025,0.0,0.0,4.246913580246914,ws,0.8024691358024691,10000,bayes
120,8,0.13054533766222792,0.9053037193630002,0.00012218627888114874,72,randomize,8.0,0.06722689075630252,0.06310980685980683,2.504481792717087,67.66666666666667,ws,0.5833333333333334,10000,bayes
81,5,0.18796601951983943,0.9107568149736094,0.00046948388422340845,74,randomize,4.0,0.05,0.03621399176954733,3.2348765432098765,17.97530864197531,ws,0.9012345679012346,10000,bayes
136,10,0.19537770666453516,0.29037570519199807,0.00036205890157029456,75,randomize,10.0,0.07407407407407407,0.2451472547060781,2.509912854030501,102.6029411764706,ws,0.9485294117647058,10000,bayes
16,5,0.23967899374327198,0.6618477153635929,0.0008964343700617044,31,randomize,4.0,0.26666666666666666,0.22351190476190477,1.9,17.875,ws,1.0,5683,bayes
41,6,0.23306023027942369,0.39245443176126593,0.0009977086735887626,77,randomize,6.0,0.15,0.196484003801077,2.2756097560975608,38.24390243902439,ws,1.0,5176,bayes
105,8,0.09392438614109191,0.3222384688291282,0.0007410629772619973,76,randomize,8.0,0.07692307692307693,0.23932247646533347,2.605128205128205,66.34285714285714,ws,0.9904761904761905,5717,bayes
90,5,0.18521375653060992,0.41159519145321966,0.0006641093836149369,93,randomize,4.0,0.0449438202247191,0.17269841269841266,3.6881398252184767,17.31111111111111,ws,0.9888888888888889,10000,bayes
176,7,0.024292675008672604,0.3013572020312788,0.00044365577125905585,67,randomize,6.0,0.03428571428571429,0.21991096025186943,3.3888311688311687,37.69318181818182,ws,0.9431818181818182,10000,bayes
184,6,0.00953943565143206,0.30823603285490964,0.00017532526153870724,55,randomize,6.0,0.03278688524590164,0.2151483781918564,3.409063910667617,37.42391304347826,ws,0.6032608695652174,10000,bayes
182,10,0.23023787671158727,0.43900487684418854,0.0008631663936813514,46,randomize,10.0,0.055248618784530384,0.15220672184957895,2.5824782951854774,102.92307692307692,ws,1.0,7955,bayes
40,8,0.2226185300279284,0.17365215210059726,0.0005546179685566564,51,randomize,8.0,0.20512820512820512,0.4013311688311688,2.098717948717949,65.75,ws,0.8,10000,bayes
135,7,0.07852977442650791,0.5407180213743595,0.00010273753465793517,63,randomize,6.0,0.04477611940298507,0.09182245737801287,2.983195135433941,38.266666666666666,ws,0.6148148148148148,10000,bayes
50,4,0.050238466169606366,0.9153839219077748,0.0004035362355986241,71,randomize,4.0,0.08163265306122448,0.06523809523809525,2.849795918367347,18.0,ws,0.9,10000,bayes
120,3,0.24438039311229362,0.9876505332895297,0.00028091315898061734,34,randomize,2.0,0.01680672268907563,0.0,0.0,5.183333333333334,ws,0.5916666666666667,10000,bayes
62,8,0.13054801758279624,0.24889981775065884,0.000679995127370309,14,randomize,8.0,0.13114754098360656,0.34739096029418604,2.368588048651507,65.70967741935483,ws,0.8709677419354839,10000,bayes
66,2,0.12194629334856585,0.11080491140331383,0.0005183351419600177,83,randomize,2.0,0.03076923076923077,0.0,0.0,4.090909090909091,ws,0.5757575757575758,10000,bayes
142,7,0.013190152939001915,0.2989298249867276,0.0001702661491512015,51,randomize,6.0,0.0425531914893617,0.23846411804158288,3.2406353011687146,37.57746478873239,ws,0.5633802816901409,10000,bayes
