n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
197,5,0.028056345280306844,0.2892786685878467,0.00043449451559388557,14,randomize,4.0,0.02040816326530612,0.1966279912980422,4.548326944991194,17.04568527918782,ws,0.3553299492385787,307,beta
60,2,0.17312794380798277,0.1292090444385684,0.0001583139614069369,42,randomize,2.0,0.03389830508474576,0.0,0.0,4.3,ws,0.16666666666666666,65,beta
149,8,0.2201253786135001,0.23609171597262535,0.0007547864997895562,80,randomize,8.0,0.05405405405405406,0.3136784915308405,2.942953020134228,65.51677852348993,ws,0.44966442953020136,58,beta
185,2,0.15535478751147438,0.15226625203028188,0.0008903434746076334,37,randomize,2.0,0.010869565217391304,0.0,0.0,4.248648648648649,ws,0.0918918918918919,67,beta
97,8,0.08632231981207036,0.6232189968968612,0.00048334378657903564,16,randomize,8.0,0.08333333333333333,0.09894383966548909,2.410008591065292,67.6082474226804,ws,0.061855670103092786,74,beta
130,9,0.09907857715357088,0.6054236742938819,0.0005326258149168346,48,randomize,8.0,0.06201550387596899,0.08210123210123207,2.575551580202743,66.86153846153846,ws,0.4,76,beta
102,10,0.24680880601031424,0.25626919023383754,0.0006020699983601743,40,randomize,10.0,0.09900990099009901,0.3327710960063901,2.4203067365560087,102.31372549019608,ws,0.5098039215686274,60,beta
44,5,0.2040935484046443,0.23786609399128178,0.0004695021668446437,62,randomize,4.0,0.09302325581395349,0.2892857142857142,3.2061310782241015,16.818181818181817,ws,0.06818181818181818,22,beta
149,9,0.22836866603515582,0.3432934944160404,0.000824951523984495,48,randomize,8.0,0.05405405405405406,0.19675421521059094,2.780428079085797,66.25503355704699,ws,0.2953020134228188,54,beta
129,2,0.24353320249162597,0.37838619966466036,0.0004723275051327201,96,randomize,2.0,0.015625,0.0,0.0,4.728682170542636,ws,0.031007751937984496,23,beta
167,6,0.24617979518650696,0.6784268312514222,0.00070917636905836,88,randomize,6.0,0.03614457831325301,0.05229022474531453,3.0580044729817475,38.88622754491018,ws,0.5748502994011976,61,beta
44,2,0.15389252560984631,0.31227462130754347,0.0004206482048855013,75,randomize,2.0,0.046511627906976744,0.0,0.0,4.409090909090909,ws,0.25,39,beta
154,7,0.1566005719404329,0.2489162739663675,0.0004359319989084763,78,randomize,6.0,0.0392156862745098,0.29040919398062254,3.43400390459214,37.35064935064935,ws,0.17532467532467533,85,beta
41,5,0.22903548435679066,0.5678934831093957,0.00026124358399487316,100,randomize,4.0,0.1,0.12915214866434377,2.828048780487805,17.024390243902438,ws,0.17073170731707318,22,beta
105,10,0.16141312306161396,0.9187891020977951,0.00010591393018751519,85,randomize,10.0,0.09615384615384616,0.09347456776028201,2.2476190476190476,104.03809523809524,ws,0.19047619047619047,55,beta
